CatBoost,LightGBM,XGBoost,RandomForest,ExtraTrees,TabPFN
0.24798424245903827,0.5083572674484785,0.22577497363090515,0.396,0.5866666666666667,0.26251283288002014
0.13552343940062417,0.0016084948942111453,0.019196197390556335,0.058,0.08166666666666667,0.07564127445220947
0.022692253329406224,0.005280868090112756,0.0026556903030723333,0.0,0.0,0.03782900050282478
0.05189607908123957,0.015403019385535585,0.025863569229841232,0.104,0.085,0.05752560868859291
0.045480588668147595,0.007940860852833923,0.015674805268645287,0.032,0.025,0.07524734735488892
0.03558771234470702,0.01058200140844988,0.020945608615875244,0.054,0.03,0.046286437660455704
0.03313889473347876,0.009807765178526991,0.03621215745806694,0.01,0.013333333333333334,0.042932216078042984
0.0876839494733612,0.028901064986411356,0.01592712476849556,0.048,0.05,0.08087638765573502
0.033064587160658396,0.002854365769009516,0.02683243714272976,0.004,0.023333333333333334,0.05030582472681999
0.029517235937975204,0.00473248450245144,0.01640402525663376,0.06,0.1,0.05476043000817299
0.06551404142341917,0.018341709144771942,0.023671871051192284,0.046,0.09666666666666666,0.06563359498977661
0.029404261170406776,0.011573538692454989,0.008755049668252468,0.022,0.07,0.03667750954627991
0.020864254250262743,0.022645558149350625,0.029655110090970993,0.016,0.021666666666666667,0.037207573652267456
0.016497819677549444,0.004174223347538685,0.008955484256148338,0.012,0.018333333333333333,0.026466073468327522
0.032078814671880104,0.010940131855790021,0.01105736754834652,0.0,0.0016666666666666668,0.03980899974703789
0.03136821860426873,0.003068678102391958,0.027494898065924644,0.032,0.02666666666666667,0.06468663364648819
0.05941138045138683,0.03173752249546442,0.07985883951187134,0.186,0.19166666666666668,0.07879945635795593
0.02976273717767658,0.0008766716783526572,0.004798813723027706,0.006,0.006666666666666667,0.02897268906235695
0.024773273099683888,0.0003064574586429604,0.004210664890706539,0.002,0.0,0.03710166737437248
0.038240666499849495,0.007101936211258856,0.01645481213927269,0.002,0.0033333333333333335,0.050515156239271164
0.014046904770218962,0.008137955393479945,0.015488456934690475,0.002,0.0033333333333333335,0.021294595673680305
0.04104267597737065,0.06682870094759481,0.029542481526732445,0.104,0.065,0.07433485239744186
0.023480161422455178,0.010634486824339822,0.019311092793941498,0.008,0.013333333333333334,0.01771674118936062
0.021498428750941146,0.005550193325579701,0.010803135111927986,0.002,0.011666666666666667,0.033789683133363724
0.014549428552686799,0.003871343105263216,0.006410171743482351,0.0,0.01,0.0319695807993412
0.06107494047925674,0.0015719392428920481,0.021225878968834877,0.096,0.10333333333333333,0.2576103210449219
0.01418160358850987,0.0009221359366006274,0.0024753331672400236,0.024,0.04833333333333333,0.04280533269047737
0.06467520052461101,0.011688862758666485,0.03935439884662628,0.076,0.04833333333333333,0.05118020251393318
0.05525120698194136,0.04797897467925395,0.02698628418147564,0.066,0.043333333333333335,0.08198424428701401
0.043859736901281234,0.0024500405064037784,0.018214046955108643,0.048,0.02,0.08458981662988663
0.02239681209137369,0.007639805338637722,0.011925979517400265,0.0,0.011666666666666667,0.035041335970163345
0.011346339190291174,0.001864958066646373,0.01141502894461155,0.0,0.0016666666666666668,0.033641424030065536
0.013682167566912706,0.002107972744006124,0.006311184726655483,0.036,0.01,0.03835979104042053
0.027997659483442575,0.003631062740347199,0.006288039963692427,0.024,0.03166666666666667,0.04262467101216316
0.04425062544250938,0.09717277924716072,0.05176762863993645,0.122,0.08666666666666667,0.06743768602609634
0.09713248881456964,0.004620453718187669,0.03306608274579048,0.098,0.13666666666666666,0.1221122220158577
0.05973000543962202,0.013191943419018366,0.08812312036752701,0.072,0.07,0.07674550265073776
0.7569655622745978,0.9732967274465796,0.9731956720352173,0.956,0.9983333333333333,0.7944907546043396
0.06425942744695096,0.036153297138412054,0.06876059621572495,0.06,0.025,0.08068462461233139
0.697828160872812,0.9641788147897776,0.9679494500160217,0.912,1.0,0.8410580158233643
0.17703098362778566,0.11934846549621175,0.24289122223854065,0.114,0.14166666666666666,0.3213491141796112
0.017500115531152098,0.10027006406915528,0.0356113463640213,0.096,0.03166666666666667,0.041903141885995865
0.3107391825773781,0.1105576206605532,0.25961044430732727,0.218,0.15666666666666668,0.41072797775268555
0.04561772853246412,0.01144570696345906,0.014951459132134914,0.016,0.018333333333333333,0.08221223950386047
0.1608461751676719,0.22791306958021001,0.11959397047758102,0.122,0.12,0.17834892868995667
0.04167838553661296,0.009466280070964013,0.008333468809723854,0.058,0.03833333333333333,0.058479033410549164
0.28518442126488486,0.37726193348285236,0.4533678889274597,0.36,0.2966666666666667,0.35885342955589294
0.22065543888157063,0.0319703587760644,0.0541410818696022,0.082,0.018333333333333333,0.28684934973716736
0.03267350642312703,0.011149398906779793,0.008107105270028114,0.026,0.13666666666666666,0.04329274594783783
0.04136630958245081,0.05282841152375896,0.08704029768705368,0.072,0.058333333333333334,0.06306040287017822
0.03130846295897508,0.0065574117954769594,0.012798137962818146,0.04,0.041666666666666664,0.036349136382341385
0.025529127244441886,0.011875053778107998,0.024221034720540047,0.012,0.0033333333333333335,0.041461970657110214
0.17979808080366724,0.007241266751399726,0.022670555859804153,0.084,0.03833333333333333,0.2966459095478058
0.07228054250743807,0.04959776889648958,0.0529295951128006,0.03,0.05333333333333334,0.09027054160833359
0.020514253353062235,0.005554435954726621,0.049730073660612106,0.038,0.051666666666666666,0.07454977184534073
0.01685632404550293,0.004200809914400291,0.017306005582213402,0.006,0.01,0.021175602450966835
0.03234530718491177,0.015562581947463516,0.020512694492936134,0.04,0.028333333333333332,0.044224951416254044
0.02503586021251157,0.006800011632652533,0.03264667093753815,0.004,0.005,0.044391173869371414
0.02503586021251157,0.00785504355513878,0.03264667093753815,0.004,0.005,0.04441539943218231
0.028116286112914193,0.001944827775159598,0.007520589977502823,0.004,0.0016666666666666668,0.049320220947265625
0.04083476822767266,0.008775663645614346,0.009960751980543137,0.024,0.008333333333333333,0.04973356053233147
0.09122998220467116,0.17253975060093407,0.17003700137138367,0.294,0.645,0.10653688758611679
0.01911105495740817,0.002454916851149338,0.010854406282305717,0.002,0.021666666666666667,0.0394490621984005
0.027868507573519583,0.10549704187455639,0.09629376977682114,0.144,0.23,0.04790983721613884
0.049142501879156204,0.02775360525694581,0.12077143788337708,0.08,0.06833333333333333,0.05431005358695984
0.008875968875962027,0.0014675275654295026,0.00950375385582447,0.0,0.016666666666666666,0.019888902083039284
0.05394233889477575,0.00820603851155841,0.02257327176630497,0.044,0.08333333333333333,0.061502426862716675
0.012861430153694486,0.0019711959981460673,0.010235420428216457,0.03,0.075,0.04469001293182373
0.016926044152855764,0.0009666054736821549,0.011081656441092491,0.026,0.04,0.02741953171789646
0.03340759566879834,0.010471162986594847,0.041674502193927765,0.026,0.035,0.05342406406998634
0.01568980847125675,0.004372541160738732,0.01604936085641384,0.0,0.0016666666666666668,0.023385602980852127
0.019420143229368844,0.004020759117094103,0.005746431183069944,0.004,0.0,0.025864040479063988
0.028158865052753015,0.060822860164915324,0.023283112794160843,0.01,0.008333333333333333,0.04720740392804146
0.055631076669336886,0.011379966783906572,0.09612377732992172,0.106,0.06,0.09197104722261429
0.26511886605984675,0.11540165323168249,0.13715776801109314,0.226,0.28,0.4762684404850006
0.020910353293240626,0.005379655169578871,0.017817219719290733,0.034,0.015,0.046526070684194565
0.02821600671688779,0.0012629771690982356,0.005201930180191994,0.0,0.0,0.023022206500172615
0.21799820003286405,0.49545433809994677,0.41866156458854675,0.304,0.4,0.16099663078784943
0.04318655219374892,0.03318773894718369,0.07133759558200836,0.08,0.05,0.06847037374973297
0.03495783470667882,0.013679084027760512,0.019474832341074944,0.006,0.0016666666666666668,0.03881584852933884
0.044102124994559254,0.015078582057545224,0.024099035188555717,0.02,0.021666666666666667,0.0453760139644146
0.017142266547320373,0.001297718577445524,0.005477172788232565,0.012,0.006666666666666667,0.03697342798113823
0.008954159320302052,0.0006735094092883835,0.0035035100299865007,0.03,0.0033333333333333335,0.03132884204387665
0.0409605426717569,0.003215681285488608,0.021618887782096863,0.058,0.03,0.09834042936563492
0.0214662775793414,0.00175688329438846,0.004963450599461794,0.002,0.018333333333333333,0.03185490146279335
0.08602839805892347,0.43080481463188,0.1241423711180687,0.328,0.43166666666666664,0.08505842834711075
0.03850256696075004,0.05982734753218049,0.16004565358161926,0.194,0.14,0.1467164009809494
0.03806494122772597,0.013067179877415994,0.025844324380159378,0.016,0.0,0.06908053159713745
0.015712974309107904,0.016648568287799505,0.008607162162661552,0.036,0.005,0.031093193218111992
0.02090738277222343,0.0014782079313374386,0.010643208399415016,0.006,0.043333333333333335,0.04605024307966232
0.015318475911889572,0.004694155008100866,0.022602833807468414,0.07,0.095,0.03318034112453461
0.03977459169471162,0.004277141715577795,0.022931689396500587,0.028,0.015,0.06133267283439636
0.029566539577105897,0.002935681376028201,0.022192271426320076,0.04,0.06833333333333333,0.03505149483680725
0.1363984851552142,0.18571937023643256,0.21263329684734344,0.2,0.14666666666666667,0.3327196538448334
0.11580676229065302,0.019796581181675998,0.0942445918917656,0.19,0.14833333333333334,0.10430697351694107
0.4020861398043491,0.09877064566640371,0.214752659201622,0.204,0.23166666666666666,0.563167929649353
0.022763049633831935,0.004608753786350701,0.006706890184432268,0.016,0.008333333333333333,0.044435370713472366
0.05346585984958849,0.10311247837298328,0.07342313975095749,0.09,0.10166666666666667,0.0709313452243805
0.04976211941566653,0.020791399664872028,0.04364561662077904,0.036,0.023333333333333334,0.0750729888677597
0.029660191645174624,0.0024548344613217034,0.01118100993335247,0.004,0.0016666666666666668,0.029339121654629707
0.18003001755004117,0.20510999089074045,0.1844666451215744,0.15,0.16166666666666665,0.19132795929908752
0.05874357219110953,0.017104210398562584,0.040460385382175446,0.058,0.018333333333333333,0.07345768809318542
0.08743389318515792,0.058220804029631756,0.1303478181362152,0.038,0.03333333333333333,0.10214075446128845
0.021820425561374462,0.0007982272573129475,0.006319794338196516,0.0,0.0,0.0336131751537323
0.03660535231715185,0.0034022386387060283,0.010154913179576397,0.004,0.0,0.035540953278541565
0.030586737393286153,0.0024838517243664653,0.010161088779568672,0.004,0.0,0.04954247176647186
0.01744101581015338,0.0037643395236632874,0.005566584877669811,0.0,0.0,0.03272022679448128
0.5650875935191273,0.18027695843492236,0.45434874296188354,0.45,0.33,0.803520143032074
0.03535840446206393,0.0028163295639281995,0.010792454704642296,0.008,0.011666666666666667,0.06967818737030029
0.06107185470485433,0.1330938517929539,0.08301089704036713,0.194,0.16166666666666665,0.09766317903995514
0.09317839689843281,0.05044662310850805,0.06626695394515991,0.058,0.07666666666666666,0.1539481282234192
0.06895387200955182,0.004961794447290799,0.015785235911607742,0.024,0.02666666666666667,0.08270759135484695
0.11911071437696669,0.20685701834024145,0.17983458936214447,0.374,0.4533333333333333,0.15147681534290314
0.021976163195720672,0.003307374490004164,0.04986633360385895,0.034,0.06,0.07101855427026749
0.2515743059747089,0.07355327637551616,0.2527351677417755,0.174,0.14166666666666666,0.168495312333107
0.015121266788527868,0.0014976904347175062,0.011615029536187649,0.004,0.04,0.030211754143238068
0.023800066352698823,0.005190469070251068,0.0524771623313427,0.016,0.056666666666666664,0.030811995267868042
0.00568463913770972,0.00023621548966929796,0.00041886113467626274,0.006,0.011666666666666667,0.00979768205434084
0.07030978628592628,0.01111590965485351,0.10542944073677063,0.14,0.15666666666666668,0.09148199111223221
0.05932725979160109,0.021602131291496605,0.046443067491054535,0.05,0.056666666666666664,0.05798457935452461
0.8326411434041125,0.9573084808997702,0.933030366897583,0.48,0.46,0.7237504720687866
0.11260230436980415,0.11525103711665922,0.20106945931911469,0.12,0.09333333333333334,0.10029718279838562
0.04429245423009332,0.02703908830585229,0.026270074769854546,0.032,0.025,0.05412818491458893
0.03947682405185169,0.005880134088286189,0.004661585669964552,0.034,0.04666666666666667,0.03256819769740105
0.533167507940766,0.35932547550486527,0.2966080904006958,0.486,0.37833333333333335,0.722614049911499
0.05984748793527002,0.014691708599071296,0.053454793989658356,0.016,0.03166666666666667,0.06535982340574265
0.034542254024064974,0.009959590210402552,0.01683098077774048,0.0,0.0033333333333333335,0.05312255024909973
0.03491959625641366,0.020906830403561668,0.018903302028775215,0.016,0.0,0.040401142090559006
0.054342915489295714,0.03144684227023188,0.0630791187286377,0.032,0.005,0.0801151692867279
0.014740632757407774,0.0015475675680408315,0.009544954635202885,0.014,0.006666666666666667,0.034360237419605255
0.029307780458598356,0.016354291822147166,0.043598588556051254,0.014,0.0,0.061278458684682846
0.08061719107198212,0.07461870377396053,0.21943479776382446,0.35,0.35833333333333334,0.07438435405492783
0.03780508025361945,0.03192092661544426,0.057730935513973236,0.058,0.07166666666666667,0.06537743657827377
0.5692293228197839,0.31107819982597984,0.13870872557163239,0.298,0.11833333333333333,0.8829188346862793
0.03168291954729727,0.008647395934551725,0.05455728620290756,0.01,0.006666666666666667,0.03356415033340454
0.018444896012265097,0.0008779321976623591,0.007398281712085009,0.0,0.0,0.01900775171816349
0.03754343759503669,0.005306138284103025,0.014210336841642857,0.02,0.02666666666666667,0.04645073786377907
0.13167781340274334,0.29250285405006193,0.1361774206161499,0.094,0.13666666666666666,0.19678397476673126
0.026461225526909476,0.008337086109627535,0.0048551615327596664,0.004,0.016666666666666666,0.03648712858557701
0.03908229519357254,0.0027236311630043954,0.1100236177444458,0.034,0.03166666666666667,0.06264881044626236
0.049430471924678254,0.01125812449187702,0.0358695387840271,0.01,0.0016666666666666668,0.05766197293996811
0.009700719657595998,0.0006296131670429095,0.0038046804256737232,0.006,0.013333333333333334,0.018050434067845345
0.04065694010664408,0.0016748120174768458,0.010746719315648079,0.014,0.013333333333333334,0.061558112502098083
0.045874537266243624,0.010149184718198182,0.019471578299999237,0.056,0.051666666666666666,0.09839770942926407
0.016191652679455514,0.0023011310398713624,0.0062265098094940186,0.016,0.021666666666666667,0.0395515151321888
0.023212958398476143,0.004279373011958264,0.007067649159580469,0.012,0.015,0.05515025928616524
0.01795527681632941,0.007332368194882055,0.0074456906877458096,0.004,0.0,0.03775942325592041
0.6305675946329548,0.26872699268995714,0.5671852231025696,0.556,0.4766666666666667,0.698573648929596
0.1413263257040495,0.03782291787408563,0.08931492269039154,0.114,0.25833333333333336,0.1168980821967125
0.5105448553964417,0.4921083418983322,0.6250765919685364,0.562,0.41833333333333333,0.8458667993545532
0.5955586336690666,0.4716015701579665,0.6991180181503296,0.604,0.6383333333333333,0.722255527973175
0.5769370024417046,0.46649403641864645,0.7384872436523438,0.49,0.545,0.7522208094596863
0.35824196661890734,0.3525797934766842,0.3289167284965515,0.476,0.41833333333333333,0.8149162530899048
0.05113059216446791,0.010665434554062065,0.1455376297235489,0.048,0.03333333333333333,0.0782211497426033
0.02966431665516134,0.009496154023144434,0.010408584028482437,0.04,0.028333333333333332,0.04096468165516853
0.007903935318567404,0.0028138998983539285,0.004802864510565996,0.012,0.013333333333333334,0.03340565785765648
0.04140868564415307,0.00742197462570178,0.04441388323903084,0.054,0.04,0.0707087442278862
0.12835177683249524,0.10048023632715664,0.10117930918931961,0.098,0.07833333333333334,0.10427273064851761
0.04013961745741803,0.007675084623171647,0.0234238151460886,0.026,0.015,0.06347186118364334
0.08385204081238133,0.016722181682488884,0.02181926928460598,0.024,0.04666666666666667,0.07377523183822632
0.026532266630042538,0.008328828542098644,0.015001580119132996,0.028,0.02666666666666667,0.04288506880402565
0.0777137646483492,0.045257273285087087,0.09060107916593552,0.16,0.13333333333333333,0.08176783472299576
0.013224632185166486,0.0006354090650058993,0.0010070407297462225,0.002,0.0033333333333333335,0.027037033811211586
0.22829817205082725,0.16433448711460089,0.08817490190267563,0.37,0.3616666666666667,0.6596516966819763
0.08646498298776856,0.06940402762219323,0.19413810968399048,0.06,0.09,0.08082693070173264
0.06989412748594682,0.016625723637720108,0.03512323275208473,0.096,0.11,0.0820184051990509
0.0786722530318112,0.05319565089119334,0.09212272614240646,0.072,0.11,0.18668891489505768
0.016917834507617295,0.004485732854668066,0.010178123600780964,0.006,0.025,0.042542606592178345
0.2691714795076774,0.0380897323629423,0.07314681261777878,0.046,0.03333333333333333,0.20093213021755219
0.017579851386381837,0.001675575456250093,0.020925797522068024,0.002,0.0,0.035278692841529846
0.028246591193369325,0.0011245827297277269,0.018662458285689354,0.002,0.0,0.04827641323208809
0.08602131431848048,0.029292045616985295,0.08733463287353516,0.082,0.11166666666666666,0.06964576989412308
0.06375032690337983,0.01048402325795065,0.023742564022541046,0.014,0.03666666666666667,0.09140119701623917
0.026728575052228504,0.004539703378626559,0.006274113897234201,0.004,0.008333333333333333,0.03919051215052605
0.027340030481266656,0.009716312466160752,0.009181036613881588,0.012,0.008333333333333333,0.036043792963027954
0.06051490791791878,0.04011699404430719,0.03404402360320091,0.114,0.21166666666666667,0.04977933689951897
0.013345893620197793,0.003705161991044808,0.0030398734379559755,0.006,0.013333333333333334,0.050902578979730606
0.043754915576856034,0.03230644512435192,0.035671595484018326,0.016,0.025,0.07365041971206665
0.05438574135822875,0.022540796618889615,0.15242120623588562,0.13,0.13,0.14149987697601318
0.027577368044397796,0.004281245527033872,0.006087892223149538,0.012,0.04666666666666667,0.03759591281414032
0.040364850673647666,0.004574277793563555,0.008469443768262863,0.064,0.04833333333333333,0.06131615489721298
0.04490560972984011,0.01280422189526322,0.020723532885313034,0.002,0.0016666666666666668,0.04317975044250488
0.09645565393680075,0.34986509399209836,0.11435915529727936,0.082,0.14,0.10259493440389633
0.08029756477449651,0.014338416479857731,0.027944793924689293,0.058,0.06666666666666667,0.2795092761516571
0.009800779475980965,0.007412665049924755,0.005043448880314827,0.004,0.0,0.05862605571746826
0.022820736335306024,0.006087582743041231,0.006523244082927704,0.02,0.018333333333333333,0.025773262605071068
0.004430387384719765,0.0017080254465838295,0.001838418422266841,0.0,0.0,0.02303294837474823
0.002934316705362492,0.007292529249737081,0.0009095654240809381,0.002,0.0,0.027464361861348152
0.04740855785144569,0.014281897381293015,0.009578990750014782,0.044,0.05333333333333334,0.041305020451545715
0.07050206502785185,0.03650611408366405,0.035384420305490494,0.056,0.02,0.07666114717721939
0.13138589718118954,0.12026969375295016,0.059948526322841644,0.154,0.09833333333333333,0.10607090592384338
0.025120803554675226,0.0008611294670968676,0.002310861134901643,0.012,0.006666666666666667,0.026896366849541664
0.029251168792991604,0.0026283269213791256,0.01661374792456627,0.002,0.0033333333333333335,0.04237373545765877
0.031945785054143555,0.002244131897017517,0.009495197795331478,0.018,0.035,0.030435577034950256
0.14978790317396015,0.011287791768751502,0.027354536578059196,0.228,0.12333333333333334,0.39053428173065186
0.03856552238618953,0.014656199197570333,0.03684570640325546,0.09,0.12,0.0444214753806591
0.011296306793645785,0.0005730094314942208,0.003831234760582447,0.0,0.0,0.019223423674702644
0.04164432078355366,0.011940421950980653,0.022772319614887238,0.048,0.11166666666666666,0.06538301706314087
0.01242178883541734,0.0004678358232619922,0.0006650561699643731,0.008,0.0016666666666666668,0.016854336485266685
0.026260202753539824,0.014970382968365559,0.019936542958021164,0.016,0.0033333333333333335,0.06007636338472366
0.04907233264201787,0.08699666848455566,0.03083176538348198,0.118,0.13666666666666666,0.05236412212252617
0.32387030824000157,0.11303427780368273,0.1586218923330307,0.298,0.27666666666666667,0.3103729784488678
0.02850098488994534,0.00391347543749379,0.00412391172721982,0.004,0.021666666666666667,0.03662502393126488
0.027048191266647828,0.002589284443194661,0.012810233980417252,0.006,0.023333333333333334,0.059931814670562744
0.020157654509568506,0.0036433410379484487,0.006569129880517721,0.006,0.0016666666666666668,0.033854469656944275
0.01839222395495653,0.0040599856039645514,0.020875437185168266,0.062,0.095,0.05584614351391792
0.4085406707188678,0.6556479438914795,0.5186481475830078,0.31,0.23,0.2893109619617462
0.0056990763323987795,0.00021807261980370007,0.0017070001922547817,0.0,0.0,0.007528527174144983
0.010741696875500705,0.00023354671404896362,0.0017316376324743032,0.0,0.0,0.009862770326435566
0.01620224206210979,0.0013049290082429305,0.01743546687066555,0.014,0.0,0.013612350448966026
0.012866474367295395,0.0006291522277228887,0.006346882786601782,0.004,0.0,0.012146955356001854
0.003652759230441311,0.001966730687911616,0.0018514760304242373,0.0,0.0,0.008079356513917446
0.014419053737116437,0.0002993300371314069,0.002599353902041912,0.002,0.0033333333333333335,0.013778085820376873
0.007028058529252233,0.00020415525467518459,0.001251504523679614,0.0,0.0,0.006534287240356207
0.008722913662621198,0.0002840210191650758,0.002691366011276841,0.0,0.0,0.01151210442185402
0.008722913662621198,0.000292544457193684,0.002691366011276841,0.0,0.0,0.011551138013601303
0.006203019993720969,0.00021099006392237486,0.0010747561464086175,0.0,0.0,0.006858814507722855
0.0031722526966777203,0.00024247976828753286,0.0014002849347889423,0.0,0.0,0.0067075216211378574
0.006981566981693145,0.00014762089638768549,0.0012839105911552906,0.0,0.0,0.006695174146443605
0.007251235741038858,0.00038725339264415975,0.0017144603189080954,0.004,0.0,0.007168819662183523
0.02252192016815307,0.010528116124819261,0.009639368392527103,0.006,0.006666666666666667,0.02968776784837246
0.004389890397375815,6.947223238503568e-05,0.001012184307910502,0.0,0.0,0.006591752637177706
0.008722913662621198,0.000292544457193684,0.002691366011276841,0.0,0.0,0.01161323394626379
0.007028058529252233,0.00020415525467518459,0.001251504523679614,0.0,0.0,0.006724479608237743
0.004389890397375815,6.947223238503568e-05,0.001012184307910502,0.0,0.0,0.006637792568653822
0.009491514923484084,0.0005874323416212844,0.0023665325716137886,0.0,0.0,0.010154933668673038
0.0031722526966777203,0.00023930776417552065,0.0014002849347889423,0.0,0.0,0.006766943726688623
0.011809159100214135,0.00028293005703254246,0.0027104963082820177,0.0,0.0,0.009200101718306541
0.015132457717066063,0.00016455507700253912,0.0010943798115476966,0.0,0.0033333333333333335,0.012480400502681732
0.004096146226813077,6.998174135979077e-05,0.0023425049148499966,0.0,0.0,0.006820449605584145
0.007658542617167399,0.0006763405159645319,0.0016206707805395126,0.0,0.0,0.009258277714252472
0.011675588628558454,0.0003151322742274117,0.0027104963082820177,0.0,0.0,0.0093314778059721
0.011809159100214135,0.00028293005703254246,0.0027104963082820177,0.0,0.0,0.009144900366663933
0.012152301880428266,0.003418925048401867,0.002162639982998371,0.002,0.0,0.01005891989916563
0.006858587006199624,0.0004708644299933911,0.0019295454258099198,0.004,0.0016666666666666668,0.010866890661418438
0.010621355279760417,0.0014121998941829053,0.0032590185292065144,0.002,0.0,0.013877160847187042
0.06484135640600397,0.005878146099656555,0.04306387901306152,0.06,0.058333333333333334,0.1781788021326065
0.006886879160285078,0.0004471416272531343,0.0019295454258099198,0.004,0.0016666666666666668,0.010444609448313713
0.0064983153296959365,4.2247175190269495e-05,0.0013409984530881047,0.002,0.0016666666666666668,0.011105552315711975
0.0064983153296959365,3.031142814908714e-05,0.0012130765244364738,0.0,0.0016666666666666668,0.011294919066131115
0.006309003283994852,0.0007162542902942143,0.006319680716842413,0.0,0.0,0.011646186001598835
0.014980463197871842,0.0009322781573034704,0.003970888908952475,0.02,0.02,0.06132778152823448
0.008341945469759422,0.0003556522561806478,0.0028001905884593725,0.0,0.0,0.011887033469974995
0.010826809584039384,0.0002330403033646081,0.002569193486124277,0.0,0.0,0.009344118647277355
0.0059910588313399635,3.031142814908714e-05,0.001087035285308957,0.0,0.0016666666666666668,0.011058316566050053
0.007028058529252233,0.00019202771875540195,0.0012147744419053197,0.0,0.0,0.007033792790025473
0.005681843638387807,0.00020295543195643863,0.0012661470100283623,0.0,0.0,0.012544427998363972
0.008341945469759422,0.0003556522561806478,0.0028001905884593725,0.0,0.0,0.011977571062743664
0.04299647802021934,0.023377233700987963,0.08796293288469315,0.078,0.165,0.14823973178863525
0.004765672891149756,0.00016795656720431894,0.0014372612349689007,0.0,0.0,0.012345678173005581
0.0025290160629892295,0.00015852177850163358,0.0011417848290875554,0.0,0.0,0.016822652891278267
0.009069255857142512,0.00020857577068275358,0.00378034682944417,0.0,0.0,0.015987448394298553
0.004724504225402719,8.368105434381513e-05,0.0013663091231137514,0.0,0.0,0.011875120922923088
0.031394058986133414,0.008283877510168652,0.006080930586904287,0.01,0.005,0.03582516685128212
0.004563940679421344,8.918127357676931e-05,0.001445836154744029,0.002,0.0,0.011796834878623486
0.0031751080734160504,0.00019737403294642605,0.0016025130171328783,0.0,0.0,0.007182731293141842
0.0025290160629892295,0.0002308375153012744,0.0011417848290875554,0.0,0.0,0.016272781416773796
0.005282231839374626,2.7780479135333573e-05,0.0011198502033948898,0.0,0.0,0.01066388376057148
0.004232077985654181,0.00010315385135869445,0.0008579726563766599,0.0,0.0,0.006805344019085169
0.0034892283814128987,0.0006247866312665678,0.005199988838285208,0.002,0.0016666666666666668,0.009920375421643257
0.0334548495489782,0.02818714908395997,0.054705310612916946,0.04,0.02666666666666667,0.06170734763145447
0.010826809584039384,0.00025323768590739085,0.0027206733357161283,0.0,0.0,0.009446701966226101
0.10193010087563507,0.03197787181273496,0.07965578138828278,0.11,0.225,0.15885306894779205
0.018075492092209804,0.002084659494892201,0.0054948534816503525,0.0,0.0,0.014659039676189423
0.02291714662365172,0.0043691862538735825,0.04231758415699005,0.012,0.0,0.013172370381653309
0.02291714662365172,0.0043691862538735825,0.04231758415699005,0.012,0.0,0.013172335922718048
0.025005170034171787,0.0013263719921399225,0.05243479833006859,0.006,0.0,0.022025257349014282
0.014090515903498866,0.002313356339531239,0.019030235707759857,0.0,0.0,0.012858553789556026
0.019313955299890002,0.0022636883173715633,0.010103106498718262,0.0,0.0,0.021075451746582985
0.019313955299890002,0.0022636883173715633,0.010103106498718262,0.0,0.0,0.021300947293639183
0.021523446233253467,0.0003844480216955144,0.0072486065328121185,0.0,0.0,0.019059831276535988
0.058220114935093326,0.02293614217531082,0.022827448323369026,0.058,0.05,0.04886394366621971
0.005440019574249974,0.0009474102331022934,0.0018127234652638435,0.058,0.005,0.02160646952688694
0.029211061997571893,0.007816846522397478,0.009171637706458569,0.02,0.041666666666666664,0.02632775343954563
0.0815983999286304,0.010593071885209873,0.06867022812366486,0.026,0.01,0.12286001443862915
0.015773222633734218,0.0018601920255864278,0.012810180895030499,0.01,0.0,0.012545515783131123
0.012824617045218404,0.001473446741311755,0.024340379983186722,0.004,0.0,0.018683699890971184
0.011889757500783657,0.0004720521389388764,0.0038806330412626266,0.0,0.0,0.01391525473445654
0.06691184278350014,0.009734474981779597,0.019498664885759354,0.002,0.0033333333333333335,0.08361933380365372
0.004748609509695613,8.989245483957666e-05,0.0027192416600883007,0.0,0.0,0.009520014747977257
0.007579737505241219,0.0002888278854767505,0.0029053285252302885,0.0,0.0,0.011579446494579315
0.020770314054930003,0.0005291707225998496,0.003974849358201027,0.0,0.0,0.017831189557909966
0.004748609509695613,8.989245483957666e-05,0.0027192416600883007,0.0,0.0,0.009569602087140083
0.00482317225254672,0.00044757512656871435,0.0016249532345682383,0.0,0.0,0.010650508105754852
0.004748609509695613,8.989245483957666e-05,0.0027192416600883007,0.0,0.0,0.009498932398855686
0.020770314054930003,0.0005291707225998496,0.0038488495629280806,0.0,0.0,0.017710207030177116
0.004748609509695613,8.989245483957666e-05,0.0027192416600883007,0.0,0.0,0.009466870687901974
0.020770314054930003,0.0005291707225998496,0.0038488495629280806,0.0,0.0,0.017486123368144035
0.004748609509695613,8.989245483957666e-05,0.0027192416600883007,0.0,0.0,0.009411639533936977
0.020770314054930003,0.0005291707225998496,0.0038488495629280806,0.0,0.0,0.017514413222670555
0.0047945439086425215,0.0014464967830245888,0.0017062779515981674,0.0,0.0,0.010741072706878185
0.018506536585868687,0.004468334852697692,0.013517688028514385,0.012,0.0,0.014935788698494434
0.025995958239627213,0.0035606157231646055,0.02509777992963791,0.002,0.0,0.01685568317770958
0.025995958239627213,0.0035606157231646055,0.02509777992963791,0.01,0.0,0.016682447865605354
0.019004733643833673,0.004468334852697692,0.013517688028514385,0.024,0.0,0.014362909831106663
